SCHEDULED_DEPARTURE,carrier,DEPARTURE_TIME,dest,distance,flightnumber,origin,weather,dayweek,daymonth,tailnu,delay,DEPARTURE_DELAY,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,delaytimeweatherbad,delaytimeweathergood,YEAR,MONTH,DAY,DATE
740,DL,1430,LGA,214,1756,DCA,0,2,20,N225DL,ontime,-4,230,230,195,930,932,2,163.05,12.995,2015,3,16,8/1/2000
740,DL,1531,LGA,214,1758,DCA,0,2,20,N231DN,ontime,0,125,125,96,1045,1045,0,163.05,13,2015,3,16,9/1/2000
740,DL,1717,LGA,214,1760,DCA,0,2,20,N223DZ,delayed,-4,135,135,117,855,907,12,163.03,13.0086,2015,3,16,10/1/2000
740,DL,1731,LGA,214,1762,DCA,0,2,20,N224DA,ontime,2,70,70,590,850,878,10,163.03,13.0488,2015,3,16,11/1/2000
740,DL,1831,LGA,214,1764,DCA,0,2,20,N242DL,ontime,2,135,135,590,955,965,9,163,13.0199,2015,3,16,12/1/2000
740,DL,1930,LGA,214,1766,DCA,0,2,20,N231DN,ontime,4,105,105,72,925,917,-8,162.99,13.03,2015,3,16,1/1/2001
740,DL,2029,LGA,214,1768,DCA,0,2,20,N223DZ,ontime,-3,166,166,149,926,919,-7,162.94,13.03,2015,3,16,2/1/2001
740,MQ,1522,JFK,213,4752,DCA,0,2,20,N805MQ,ontime,-5,78,78,48,858,840,-18,162.92,13.0223,2015,3,16,3/1/2001
740,MQ,548,JFK,213,4760,DCA,0,2,20,N721MQ,ontime,-2,224,224,191,1024,1010,-14,162.93,13.0154,2015,3,16,4/1/2001
740,MQ,1823,JFK,213,4784,DCA,0,2,20,N721MQ,ontime,11,271,271,248,1511,1801,170,162.9215,13.0299,2015,3,16,5/1/2001
740,MQ,653,LGA,214,4952,DCA,0,2,20,N735MQ,ontime,-4,212,212,187,1012,1005,-7,162.88,13.02,2015,3,16,6/1/2001
740,MQ,759,LGA,214,4954,DCA,0,2,20,N729MQ,ontime,10,126,126,86,946,936,-10,162.93,13.0301,2015,3,16,7/1/2001
740,MQ,850,LGA,214,4956,DCA,0,2,20,N712MQ,ontime,-2,191,191,158,1051,1041,-10,162.92,13.04,2015,3,16,8/1/2001
740,MQ,1057,LGA,214,4960,DCA,0,2,20,N727MQ,ontime,-4,173,173,138,933,912,-21,162.88,13.024,2015,3,16,9/1/2001
740,MQ,1255,LGA,214,4964,DCA,0,2,20,N712MQ,ontime,11,127,127,103,947,950,3,162.88,13.03,2015,3,16,10/1/2001
740,MQ,1350,LGA,214,4966,DCA,0,2,20,N701MQ,ontime,12,63,63,590,843,850,2,162.88,13.04,2015,3,17,11/1/2001
740,MQ,1458,LGA,214,4968,DCA,0,2,20,N721MQ,ontime,13,48,48,590,828,854,4,162.91,13.058,2015,3,17,12/1/2001
740,MQ,1551,LGA,214,4970,DCA,0,2,20,N702MQ,ontime,14,103,103,590,923,900,5,162.89,13.055,2015,3,17,1/1/2002
740,MQ,2004,LGA,214,4976,DCA,0,2,20,N713MQ,delayed,-7,115,115,69,935,855,-40,162.89,13.055,2015,3,17,2/1/2002
740,UA,844,LGA,229,846,IAD,0,2,20,N556UA,ontime,-3,115,115,78,935,950,15,162.89,13.06,2015,3,17,3/1/2002
740,US,626,LGA,214,1479,DCA,0,2,20,N769UW,ontime,17,130,130,81,950,1006,16,162.9,13.0557,2015,3,17,4/1/2002
740,US,658,LGA,214,2160,DCA,0,2,20,N705UW,ontime,-12,80,80,44,900,837,-23,162.91,13.055,2015,3,17,5/1/2002
740,US,758,LGA,214,2162,DCA,0,2,20,N744UW,ontime,-1,114,114,85,934,943,9,162.98,13.06,2015,3,17,6/1/2002
740,US,859,LGA,214,2164,DCA,0,2,20,N722UW,ontime,3,232,232,179,932,925,-7,163.0299,13.035,2015,3,17,7/1/2002
741,US,957,LGA,214,2166,DCA,0,2,20,N749UW,ontime,6,300,300,276,1041,1039,-2,163.02,13.0595,2015,3,17,8/1/2002
741,US,1055,LGA,214,2168,DCA,0,2,20,N705UW,ontime,41,194,194,151,1155,1222,27,162.97,13.0365,2015,3,17,9/1/2002
741,US,1156,LGA,214,2170,DCA,0,2,20,N744UW,ontime,96,56,56,34,837,1018,101,162.98,13.035,2015,3,17,10/1/2002
742,US,1258,LGA,214,2172,DCA,0,2,20,N722UW,ontime,-3,129,129,104,851,858,7,163.01,13.0392,2015,3,17,11/1/2002
742,US,1357,LGA,214,2174,DCA,0,2,20,N749UW,ontime,-5,163,163,136,1025,1013,-12,163.03,13.03,2015,3,17,12/1/2002
742,US,1456,LGA,214,2176,DCA,0,2,20,N725UW,ontime,-4,92,92,59,914,856,-18,163.0072,13.037,2015,3,17,1/1/2003
742,US,1554,LGA,214,2178,DCA,0,2,20,N744UW,ontime,99,208,208,182,1210,1526,196,163.04,13.049,2015,3,17,2/1/2003
742,US,1657,LGA,214,2180,DCA,0,2,20,N722UW,ontime,16,139,139,120,1101,1118,17,162.99,13.06,2015,3,17,3/1/2003
743,US,1758,LGA,214,2182,DCA,0,2,20,N749UW,ontime,28,169,169,139,932,955,23,163.0101,13.059,2015,3,17,4/1/2003
743,US,1858,LGA,214,2184,DCA,0,2,20,N725UW,ontime,13,138,138,99,901,859,-2,163,13.06,2015,3,17,5/1/2003
743,US,1957,LGA,214,2186,DCA,0,2,20,N744UW,ontime,-4,124,124,95,1047,1038,-9,163.1134,13.06,2015,3,17,6/1/2003
744,US,2057,LGA,214,2188,DCA,0,2,20,N722UW,ontime,-5,80,80,57,904,907,3,163.12,13.06,2015,3,18,7/1/2003
744,RU,1453,EWR,169,2403,BWI,0,2,20,N15983,ontime,0,224,224,209,1028,1037,9,163.04,13.035,2015,3,18,8/1/2003
745,RU,1027,EWR,169,2303,BWI,0,2,20,N14920,ontime,-3,299,299,269,1544,1530,-14,163.06,13.04,2015,3,18,9/1/2003
745,RU,1723,EWR,169,3372,BWI,0,2,20,N12921,delayed,8,85,85,50,1010,1021,11,163.03,13.045,2015,3,18,10/1/2003
745,RU,655,EWR,169,2703,BWI,0,2,20,N13566,ontime,-4,112,112,83,1037,1029,-8,163.01,13.0699,2015,3,18,11/1/2003
745,CO,1856,EWR,199,816,DCA,0,2,20,N14655,ontime,18,191,191,148,1156,1149,-7,163.06,13.105,2015,3,18,12/1/2003
745,CO,1723,EWR,199,814,DCA,0,2,20,N47332,ontime,-5,269,269,245,1014,1003,-11,163.12,13.11,2015,3,18,1/1/2004
745,CO,1250,EWR,199,808,DCA,0,2,20,N16607,ontime,-6,282,282,239,1527,1457,-30,163.12,13.12,2015,3,18,2/1/2004
745,CO,729,EWR,199,806,DCA,0,2,20,N14628,ontime,0,278,278,247,1023,1019,-4,163.11,13.1292,2015,3,18,3/1/2004
745,DH,835,EWR,213,7299,IAD,0,2,20,N637BR,ontime,-1,100,100,51,925,905,-20,163.07,13.13,2015,3,18,4/1/2004
745,DH,1700,EWR,213,7302,IAD,0,2,20,N638BR,ontime,2,125,125,92,1050,1042,-8,163.08,13.1399,2015,3,18,5/1/2004
745,DH,1236,EWR,213,7303,IAD,0,2,20,N638BR,ontime,-2,155,155,134,1120,1111,-9,163.045,13.1399,2015,3,18,6/1/2004
745,DH,2113,EWR,213,7304,IAD,0,2,20,N663BR,ontime,0,180,180,151,845,832,-13,163.065,13.14,2015,3,18,7/1/2004
745,DH,625,EWR,213,7305,IAD,0,2,20,N311UE,ontime,-1,160,160,143,925,926,1,163,13.135,2015,3,18,8/1/2004
745,DH,1426,EWR,213,7307,IAD,0,2,20,N332UE,ontime,-2,165,165,145,930,922,-8,163.01,13.17,2015,3,18,9/1/2004
745,RU,1624,EWR,199,2181,DCA,0,2,20,N15555,ontime,-2,240,240,211,945,924,-21,162.97,13.165,2015,3,18,10/1/2004
745,RU,2052,EWR,199,2879,DCA,0,2,20,N14562,ontime,48,310,310,283,955,1030,35,162.91,13.1619,2015,3,18,11/1/2004
745,RU,1357,EWR,199,2216,DCA,0,2,20,N14920,ontime,6,100,100,66,925,920,-5,162.85,13.1401,2015,3,18,12/1/2004
745,RU,1650,EWR,213,2497,IAD,0,2,20,N16951,ontime,-3,75,75,45,900,844,-16,162.83,13.13,2015,3,18,1/1/2005
745,RU,638,EWR,199,2761,DCA,0,2,20,N26141,ontime,0,110,110,82,935,931,-4,162.915,13.1508,2015,3,18,2/1/2005
745,RU,1855,EWR,213,2385,IAD,0,2,20,N26141,ontime,-1,182,182,154,1047,1035,-12,162.91,13.16,2015,3,19,3/1/2005
745,RU,859,EWR,199,2582,DCA,0,2,20,N14543,ontime,-5,269,269,263,1014,1020,6,162.87,13.17,2015,3,19,4/1/2005
745,RU,1255,EWR,213,2367,IAD,0,2,20,N15555,ontime,-1,120,120,90,1045,1054,9,162.92,13.16,2015,3,19,5/1/2005
745,RU,1555,EWR,199,2261,DCA,0,2,20,N11539,delayed,15,265,265,214,1010,952,-18,162.8864,13.165,2015,3,19,6/1/2005
745,RU,1456,EWR,213,2156,IAD,0,2,20,N17146,ontime,2,170,170,150,935,941,6,162.84,13.1669,2015,3,19,7/1/2005
745,RU,708,EWR,213,2855,IAD,0,2,20,N28518,delayed,-4,155,155,121,1120,1104,-16,162.81,13.16,2015,3,19,8/1/2005
745,OH,1455,JFK,184,5935,BWI,0,3,21,N804CA,ontime,-6,195,195,175,1000,1004,4,162.78,13.11,2015,3,19,9/1/2005
745,DH,1239,LGA,229,7208,IAD,0,3,21,N705BR,ontime,-8,155,155,130,1020,1011,-9,162.83,13.125,2015,3,19,10/1/2005
745,DH,1448,LGA,229,7211,IAD,0,3,21,N687BR,ontime,-10,165,165,136,1130,1103,-27,162.83,13.13,2015,3,19,11/1/2005
745,DH,1714,LGA,229,7215,IAD,0,3,21,N705BR,ontime,-7,132,132,103,957,945,-12,162.77,13.0908,2015,3,19,12/1/2005
745,DH,2220,LGA,229,7684,IAD,0,3,21,N698BR,delayed,-5,133,133,102,1058,1037,-21,162.7795,13.125,2015,3,19,1/1/2006
745,DH,702,LGA,229,7790,IAD,0,3,21,N688BR,delayed,-5,79,79,46,904,844,-20,162.8,13.13,2015,3,19,2/1/2006
745,DH,1032,LGA,229,7792,IAD,0,3,21,N687BR,ontime,-2,156,156,116,1021,1002,-19,162.7703,13.149,2015,3,19,3/1/2006
745,DH,836,JFK,228,7800,IAD,0,3,21,N637BR,ontime,0,283,283,249,1528,1522,-6,162.8,13.15,2015,3,19,4/1/2006
745,DH,1237,JFK,228,7806,IAD,0,3,21,N656BR,ontime,-5,130,130,98,955,1029,34,162.79,13.155,2015,3,19,5/1/2006
745,DH,1504,JFK,228,7808,IAD,0,3,21,N301UE,ontime,0,72,72,41,857,854,-3,162.76,13.1654,2015,3,19,6/1/2006
745,DH,1639,JFK,228,7810,IAD,0,3,21,N308UE,ontime,-3,76,76,38,1001,939,-22,162.77,13.17,2015,3,19,7/1/2006
745,DH,1710,JFK,228,7812,IAD,0,3,21,N333UE,ontime,40,120,120,84,945,1012,27,162.79,13.175,2015,3,19,8/1/2006
745,DH,2118,JFK,228,7814,IAD,0,3,21,N688BR,ontime,-5,156,156,129,1021,1006,-15,162.78,13.1635,2015,3,19,9/1/2006
745,DH,1603,JFK,228,7816,IAD,0,3,21,N321UE,ontime,-5,114,114,84,939,932,-7,162.7226,13.185,2015,3,20,10/1/2006
745,DL,1456,JFK,213,746,DCA,0,3,21,N938DL,ontime,-5,216,216,171,1321,1306,-15,162.75,13.205,2015,3,20,11/1/2006
745,DL,630,LGA,214,1740,DCA,0,3,21,N242DL,ontime,-4,120,120,103,945,948,3,162.79,13.219,2015,3,20,12/1/2006
745,DL,730,LGA,214,1742,DCA,0,3,21,N224DA,ontime,-6,142,142,109,1107,1104,-3,162.79,13.209,2015,3,20,1/1/2007
745,DL,831,LGA,214,1744,DCA,0,3,21,N231DN,ontime,-8,117,117,104,842,836,-6,162.84,13.1929,2015,3,20,2/1/2007
745,DL,931,LGA,214,1746,DCA,0,3,21,N221DL,ontime,11,123,123,108,848,858,10,162.82,13.215,2015,3,20,3/1/2007
745,DL,1031,LGA,214,1748,DCA,0,3,21,N242DL,ontime,-3,145,145,114,910,920,10,162.7999,13.23,2015,3,20,4/1/2007
745,DL,1131,LGA,214,1750,DCA,0,3,21,N224DA,ontime,-5,187,187,159,1252,1238,-14,162.76,13.21,2015,3,20,5/1/2007
745,DL,1230,LGA,214,1752,DCA,0,3,21,N3734B,ontime,-8,85,85,34,910,833,-37,162.59,13.1965,2015,3,20,6/1/2007
745,DL,1332,LGA,214,1754,DCA,0,3,21,N221DL,ontime,2,90,90,590,915,950,21,162.6255,13.183,2015,3,20,7/1/2007
745,DL,1431,LGA,214,1756,DCA,0,3,21,N242DL,ontime,-2,134,134,121,859,903,4,162.63,13.185,2015,3,20,8/1/2007
745,DL,1530,LGA,214,1758,DCA,0,3,21,N231DN,ontime,-3,176,176,590,1041,1505,3,162.58,13.175,2015,3,20,9/1/2007
745,DL,1632,LGA,214,1760,DCA,0,3,21,N3734B,delayed,11,151,151,127,1116,1135,19,162.56,13.159,2015,3,20,10/1/2007
745,DL,1730,LGA,214,1762,DCA,0,3,21,N221DL,ontime,1,150,150,111,1115,1107,-8,162.5766,13.1743,2015,3,20,11/1/2007
746,DL,1828,LGA,214,1764,DCA,0,3,21,N242DL,ontime,-2,164,164,150,1030,1031,1,162.53,13.1658,2015,3,20,12/1/2007
746,DL,1928,LGA,214,1766,DCA,0,3,21,N231DN,ontime,2,179,179,157,945,954,9,162.61,13.1842,2015,3,20,1/1/2008
746,DL,2032,LGA,214,1768,DCA,0,3,21,N225DL,ontime,-10,65,65,48,851,840,-11,162.59,13.205,2015,3,21,2/1/2008
747,MQ,1525,JFK,213,4752,DCA,0,3,21,N732MQ,ontime,1,155,155,133,922,917,-5,162.58,13.195,2015,3,21,3/1/2008
748,MQ,555,JFK,213,4760,DCA,0,3,21,N709MQ,ontime,-11,34,34,17,822,806,-16,162.605,13.205,2015,3,21,4/1/2008
748,MQ,1830,JFK,213,4784,DCA,0,3,21,N719MQ,ontime,-7,57,57,32,845,835,-10,162.61,13.23,2015,3,21,5/1/2008
748,MQ,652,LGA,214,4952,DCA,0,3,21,N704MQ,ontime,55,56,56,31,844,941,57,162.52,13.2201,2015,3,21,6/1/2008
750,MQ,753,LGA,214,4954,DCA,0,3,21,N716MQ,ontime,-5,70,70,47,900,844,-16,162.5,13.21,2015,3,21,7/1/2008
750,MQ,857,LGA,214,4956,DCA,0,3,21,N730MQ,ontime,19,315,315,305,1105,1130,25,162.47,13.23,2015,3,21,8/1/2008
750,MQ,1050,LGA,214,4960,DCA,0,3,21,N704MQ,ontime,1,60,60,35,850,839,-11,162.4934,13.2295,2015,3,21,9/1/2008
750,MQ,1252,LGA,214,4964,DCA,0,3,21,N716MQ,ontime,-5,110,110,86,1040,1027,-13,162.47,13.24,2015,3,21,10/1/2008
750,MQ,1349,LGA,214,4966,DCA,0,3,21,N717MQ,ontime,1,240,240,225,1050,1050,0,162.428,13.2582,2015,3,21,11/1/2008
750,MQ,1452,LGA,214,4968,DCA,0,3,21,N719MQ,ontime,-5,145,145,115,1115,1059,-16,162.315,13.2575,2015,3,21,12/1/2008
750,MQ,1556,LGA,214,4970,DCA,0,3,21,N720MQ,ontime,9,274,274,233,1024,1023,-1,162.29,13.24,2015,3,21,1/1/2009
750,MQ,1653,LGA,214,4972,DCA,0,3,21,N713MQ,ontime,2,172,172,150,942,941,-1,162.31,13.2065,2015,3,21,2/1/2009
750,MQ,1853,LGA,214,4976,DCA,0,3,21,N723MQ,ontime,2,157,157,124,1027,1011,-16,162.34,13.2286,2015,3,21,3/1/2009
750,UA,846,LGA,229,846,IAD,0,3,21,N563UA,ontime,-3,187,187,161,957,943,-14,162.3248,13.245,2015,3,21,4/1/2009
750,US,627,LGA,214,1479,DCA,0,3,21,N730UW,ontime,-7,180,180,158,950,946,-4,162.325,13.2399,2015,3,21,5/1/2009
750,US,659,LGA,214,2160,DCA,0,3,21,N713UW,ontime,15,205,205,190,1315,1356,41,162.367,13.25,2015,3,21,6/1/2009
750,US,759,LGA,214,2162,DCA,0,3,21,N741UW,ontime,-10,190,190,157,1200,1150,-10,162.3598,13.25,2015,3,21,7/1/2009
750,US,855,LGA,214,2164,DCA,0,3,21,N766UW,ontime,2,85,85,590,915,950,12,162.3635,13.26,2015,3,21,8/1/2009
750,US,956,LGA,214,2166,DCA,0,3,21,N722UW,ontime,-6,216,216,181,1126,1137,11,162.354,13.26,2015,3,21,9/1/2009
750,US,1056,LGA,214,2168,DCA,0,3,21,N713UW,ontime,7,160,160,126,1130,1119,-11,162.34,13.21,2015,3,21,10/1/2009
750,US,1155,LGA,214,2170,DCA,0,3,21,N741UW,ontime,-9,314,314,277,1604,1535,-29,162.38,13.235,2015,3,21,11/1/2009
750,US,1255,LGA,214,2172,DCA,0,3,21,N766UW,ontime,12,166,166,126,1036,1025,-11,162.43,13.249,2015,3,21,12/1/2009
750,US,1357,LGA,214,2174,DCA,0,3,21,N722UW,ontime,-6,138,138,119,1008,1009,1,162.4152,13.249,2015,3,21,1/1/2010
750,US,1456,LGA,214,2176,DCA,0,3,21,N713UW,ontime,16,125,125,77,855,859,4,162.43,13.2499,2015,3,21,2/1/2010
750,US,1558,LGA,214,2178,DCA,0,3,21,N741UW,ontime,-4,81,81,45,1011,947,-24,162.435,13.2492,2015,3,21,3/1/2010
750,US,1658,LGA,214,2180,DCA,0,3,21,N744UW,ontime,3,55,55,590,845,900,23,162.36,13.235,2015,3,22,4/1/2010
750,US,1803,LGA,214,2182,DCA,0,3,21,N722UW,ontime,-4,96,96,84,926,930,4,162.33,13.24,2015,3,22,5/1/2010
750,US,1859,LGA,214,2184,DCA,0,3,21,N713UW,ontime,-7,137,137,124,907,932,25,162.32,13.2565,2015,3,22,6/1/2010
750,US,1956,LGA,214,2186,DCA,0,3,21,N741UW,ontime,-1,325,325,313,1115,1117,2,162.3,13.2708,2015,3,22,7/1/2010
750,US,2058,LGA,214,2188,DCA,0,3,21,N716UW,ontime,-5,100,100,53,830,752,-38,162.3192,13.2654,2015,3,22,8/1/2010
750,RU,658,EWR,169,2703,BWI,0,3,21,N14902,ontime,8,200,200,160,1210,1215,5,162.21,13.23,2015,3,22,9/1/2010
750,RU,1452,EWR,169,2403,BWI,0,3,21,N14950,ontime,63,190,190,152,1200,1307,67,162.2,13.245,2015,3,22,10/1/2010
750,RU,1726,EWR,169,3372,BWI,0,3,21,N14568,delayed,-4,63,63,38,853,905,12,162.18,13.2499,2015,3,22,11/1/2010
750,RU,1028,EWR,169,2303,BWI,0,3,21,N12946,ontime,-8,97,97,71,1027,1035,8,162.05,13.201,2015,3,22,12/1/2010
750,CO,1727,EWR,199,814,DCA,0,3,21,N12327,delayed,-2,74,74,34,904,859,-5,162.19,13.185,2015,3,22,1/1/2011
750,CO,1858,EWR,199,816,DCA,0,3,21,N14601,ontime,-3,70,70,40,900,855,-5,162.2,13.195,2015,3,22,2/1/2011
750,CO,1256,EWR,199,808,DCA,0,3,21,N16646,ontime,-9,76,76,42,1006,943,-23,162.16,13.2,2015,3,22,3/1/2011
751,CO,728,EWR,199,806,DCA,0,3,21,N62631,ontime,44,176,176,135,1047,1115,28,162.23,13.2,2015,3,22,4/1/2011
753,DH,859,EWR,213,7299,IAD,0,3,21,N311UE,ontime,-1,102,102,69,935,926,-9,162.1,13.2,2015,3,22,5/1/2011
754,DH,1702,EWR,213,7302,IAD,0,3,21,N694BR,delayed,0,194,194,147,1208,1147,-21,162.08,13.205,2015,3,22,6/1/2011
754,DH,1235,EWR,213,7303,IAD,0,3,21,N694BR,ontime,13,389,389,353,1123,1121,-2,162.115,13.21,2015,3,22,7/1/2011
755,DH,2145,EWR,213,7304,IAD,0,3,21,N709BR,ontime,40,185,185,148,900,921,21,161.95,13.181,2015,3,23,8/1/2011
755,DH,627,EWR,213,7305,IAD,0,3,21,N332UE,ontime,-10,70,70,49,905,901,-4,161.955,13.175,2015,3,23,9/1/2011
755,DH,1424,EWR,213,7307,IAD,0,3,21,N332UE,ontime,58,60,60,41,855,952,57,161.95,13.165,2015,3,23,10/1/2011
755,RU,643,EWR,199,2761,DCA,0,3,21,N18102,ontime,-1,145,145,115,1020,1010,-10,161.83,13.19,2015,3,23,11/1/2011
755,RU,1455,EWR,213,2156,IAD,0,3,21,N16147,delayed,-1,150,150,131,1025,1021,-4,161.97,13.19,2015,3,23,1/1/1991
755,RU,2054,EWR,199,2879,DCA,0,3,21,N13969,ontime,-3,170,170,146,945,934,-11,161.98,13.1935,2015,3,23,2/1/1991
755,RU,1648,EWR,199,2181,DCA,0,3,21,N36915,delayed,-2,160,160,143,935,937,2,162.03,13.2046,2015,3,23,3/1/1991
755,RU,1857,EWR,213,2385,IAD,0,3,21,N26141,ontime,-2,205,205,173,1320,1300,-20,161.97,13.199,2015,3,23,4/1/1991
755,RU,1520,EWR,199,2261,DCA,0,3,21,N14974,delayed,0,190,190,161,905,851,-14,161.9292,13.15,2015,3,23,5/1/1991
755,RU,659,EWR,213,2855,IAD,0,3,21,N18556,ontime,-1,145,145,127,1020,1014,-6,161.98,13.1601,2015,3,23,6/1/1991
755,RU,1356,EWR,199,2216,DCA,0,3,21,N12946,ontime,-1,224,224,172,1339,1308,-31,162.01,13.19,2015,3,23,7/1/1991
755,RU,1654,EWR,213,2497,IAD,0,3,21,N13903,ontime,18,205,205,177,1320,1328,8,162.031,13.1699,2015,3,23,8/1/1991
755,RU,1251,EWR,213,2367,IAD,0,3,21,N36915,ontime,15,170,170,121,945,936,-9,162.02,13.165,2015,3,23,9/1/1991
755,RU,858,EWR,199,2582,DCA,0,3,21,N16951,ontime,46,230,230,190,945,1034,49,162.04,13.18,2015,3,23,10/1/1991
755,OH,1540,JFK,184,5935,BWI,0,4,22,N949CA,delayed,15,320,320,262,1615,1551,-24,162.02,13.16,2015,3,23,11/1/1991
755,DH,1641,JFK,213,6155,DCA,0,4,22,N415FJ,ontime,10,200,200,590,915,935,20,161.98,13.175,2015,3,23,12/1/1991
755,DH,1324,LGA,229,7208,IAD,0,4,22,N705BR,delayed,-1,150,150,118,1125,1129,4,161.98,13.175,2015,3,23,1/1/1992
755,DH,1540,LGA,229,7211,IAD,0,4,22,N624BR,delayed,-4,185,185,154,1200,1206,6,162.1,13.186,2015,3,23,2/1/1992
755,DH,1715,LGA,229,7215,IAD,0,4,22,N653BR,ontime,-2,139,139,109,1014,957,-17,162.085,13.1701,2015,3,24,3/1/1992
755,DH,2114,LGA,229,7684,IAD,0,4,22,N692BR,ontime,-13,127,127,100,1002,936,-26,162.23,13.18,2015,3,24,4/1/1992
755,DH,642,LGA,229,7790,IAD,0,4,22,N675BR,ontime,-2,360,360,324,1055,1052,-3,162.23,13.1899,2015,3,24,5/1/1992
755,DH,1034,LGA,229,7792,IAD,0,4,22,N623BR,ontime,-2,200,200,167,1015,1001,-14,162.34,13.2045,2015,3,24,6/1/1992
755,DH,830,JFK,228,7800,IAD,0,4,22,N698BR,ontime,-3,239,239,225,1054,1057,3,162.36,13.205,2015,3,24,7/1/1992
755,DH,1237,JFK,228,7806,IAD,0,4,22,N631BR,ontime,7,95,95,77,930,938,8,162.265,13.2,2015,3,24,8/1/1992
755,DH,1455,JFK,228,7808,IAD,0,4,22,N320UE,ontime,36,115,115,79,850,1234,224,162.17,13.185,2015,3,24,9/1/1992
755,DH,1642,JFK,228,7810,IAD,0,4,22,N309UE,ontime,12,63,63,590,858,900,25,162.25,13.185,2015,3,24,10/1/1992
755,DH,1707,JFK,228,7812,IAD,0,4,22,N301UE,ontime,-1,75,75,42,910,902,-8,162.25,13.175,2015,3,24,11/1/1992
755,DH,2116,JFK,228,7814,IAD,0,4,22,N657BR,ontime,-7,100,100,81,935,926,-9,162.09,13.177,2015,3,24,12/1/1992
755,DH,1607,JFK,228,7816,IAD,0,4,22,N324UE,ontime,-2,71,71,43,906,932,26,162.11,13.175,2015,3,24,1/1/1993
755,DL,1458,JFK,213,746,DCA,0,4,22,N986DL,ontime,12,62,62,32,857,918,21,162.09,13.1748,2015,3,24,2/1/1993
755,DL,629,LGA,214,1740,DCA,0,4,22,N242DL,ontime,11,39,39,19,834,849,15,161.9708,13.18,2015,3,24,3/1/1993
755,DL,729,LGA,214,1742,DCA,0,4,22,N221DL,ontime,1,62,62,33,857,849,-8,162.06,13.22,2015,3,24,4/1/1993
757,DL,831,LGA,214,1744,DCA,0,4,22,N231DN,ontime,-6,90,90,65,927,950,23,161.99,13.205,2015,3,24,5/1/1993
757,DL,928,LGA,214,1746,DCA,0,4,22,N223DZ,ontime,0,233,233,188,1250,1226,-24,161.98,13.19,2015,3,24,6/1/1993
757,DL,1030,LGA,214,1748,DCA,0,4,22,N232DZ,ontime,-15,148,148,120,1025,1001,-24,162.12,13.215,2015,3,24,7/1/1993
757,DL,1129,LGA,214,1750,DCA,0,4,22,N221DL,ontime,-11,128,128,115,905,908,3,162.075,13.23,2015,3,24,8/1/1993
757,DL,1231,LGA,214,1752,DCA,0,4,22,N231DN,ontime,96,52,52,38,849,1033,104,161.96,13.235,2015,3,24,9/1/1993
757,DL,1331,LGA,214,1754,DCA,0,4,22,N223DZ,ontime,9,109,109,85,946,958,12,162.0175,13.245,2015,3,24,10/1/1993
758,DL,1429,LGA,214,1756,DCA,0,4,22,N232DZ,delayed,-1,181,181,150,1059,1045,-14,162.18,13.25,2015,3,24,11/1/1993
758,DL,1530,LGA,214,1758,DCA,0,4,22,N221DL,ontime,-2,136,136,119,1114,1112,-2,162.195,13.26,2015,3,24,12/1/1993
758,DL,1633,LGA,214,1760,DCA,0,4,22,N3734B,delayed,0,147,147,111,1125,1114,-11,162.3,13.26,2015,3,24,1/1/1994
758,DL,1731,LGA,214,1762,DCA,0,4,22,N231DN,delayed,18,137,137,116,1115,1139,24,162.23,13.26,2015,3,24,2/1/1994
758,DL,1831,LGA,214,1764,DCA,0,4,22,N232DZ,ontime,-3,127,127,107,905,914,9,162.21,13.253,2015,3,24,3/1/1994
758,DL,1928,LGA,214,1766,DCA,0,4,22,N221DL,ontime,6,199,199,175,1217,1242,25,162.3,13.26,2015,3,25,4/1/1994
759,DL,2033,LGA,214,1768,DCA,0,4,22,N3734B,ontime,-7,125,125,99,1004,1010,6,162.35,13.26,2015,3,25,5/1/1994
759,MQ,1517,JFK,213,4752,DCA,0,4,22,N703MQ,ontime,-5,102,102,79,941,927,-14,162.28,13.26,2015,3,25,6/1/1994
759,MQ,553,JFK,213,4760,DCA,0,4,22,N838MQ,ontime,6,190,190,158,1109,1114,5,162.24,13.255,2015,3,25,7/1/1994
759,MQ,1823,JFK,213,4784,DCA,0,4,22,N721MQ,ontime,-3,191,191,149,1110,1037,-33,162.21,13.2502,2015,3,25,8/1/1994
759,MQ,730,LGA,214,4952,DCA,0,4,22,N814MQ,ontime,-3,168,168,113,1047,1021,-26,162.12,13.26,2015,3,25,9/1/1994
759,MQ,758,LGA,214,4954,DCA,0,4,22,N739MQ,ontime,36,149,149,109,928,942,14,162.03,13.25,2015,3,25,10/1/1994
800,MQ,852,LGA,214,4956,DCA,0,4,22,N728MQ,ontime,0,48,48,26,848,842,-6,162.11,13.2401,2015,3,25,11/1/1994
800,MQ,1056,LGA,214,4960,DCA,0,4,22,N723MQ,ontime,-5,85,85,66,1025,1024,-1,162.21,13.24,2015,3,25,12/1/1994
800,MQ,1255,LGA,214,4964,DCA,0,4,22,N735MQ,ontime,9,91,91,65,931,930,-1,162.09,13.22,2015,3,25,1/1/1995
800,MQ,1359,LGA,214,4966,DCA,0,4,22,N731MQ,ontime,12,212,212,191,1032,1046,14,162.14,13.2292,2015,3,25,2/1/1995
