schedtime,carrier,deptime,dest,distance,date,flightnumber,origin,weather,dayweek,daymonth,tailnu,delay,DEPARTURE_DELAY,SCHEDULED_TIME,ELAPSED_TIME,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,delaytimeweathergood,delaytimeweatherbad
735,RU,1455,EWR,213,1/19/2004,2156,IAD,0,1,19,N18120,ontime,-16,124,124,939,928,-11,13.005,163.1
735,RU,1628,EWR,199,1/19/2004,2181,DCA,0,1,19,N12921,ontime,1,205,205,1100,1047,-13,13.0192,163.12
735,RU,1355,EWR,199,1/19/2004,2216,DCA,0,1,19,N12519,ontime,9,237,237,932,928,-4,13.0302,163.05
735,RU,855,EWR,199,1/19/2004,2582,DCA,0,1,19,N48901,ontime,1,112,112,1027,1027,0,13.04,163.1
735,RU,2052,EWR,199,1/19/2004,2879,DCA,0,1,19,N16911,ontime,5,180,180,935,932,-3,13.06,163.14
735,OH,1500,JFK,184,1/20/2004,5935,BWI,0,2,20,N956CA,ontime,-2,195,195,1050,1011,-39,13.0599,163.1777
735,DH,1637,JFK,213,1/20/2004,6155,DCA,0,2,20,N409FJ,ontime,130,65,65,840,1045,125,13.0642,163.237
735,DH,1300,LGA,229,1/20/2004,7208,IAD,0,2,20,N648BR,ontime,5,137,137,1052,1035,-17,13.04,163.22
735,DH,1455,LGA,229,1/20/2004,7211,IAD,0,2,20,N646BR,ontime,,68,68,843,,,13.04,163.23
735,DH,1725,LGA,229,1/20/2004,7215,IAD,0,2,20,N705BR,ontime,-5,85,85,900,908,8,13.0557,163.26
736,DH,2143,LGA,229,1/20/2004,7684,IAD,0,2,20,N637BR,ontime,-6,35,35,811,816,5,13.055,163.21
737,DH,635,LGA,229,1/20/2004,7790,IAD,0,2,20,N698BR,ontime,3,175,175,1032,1032,0,13.055,163.23
737,DH,1033,LGA,229,1/20/2004,7792,IAD,0,2,20,N646BR,ontime,-6,207,207,1104,1042,-22,13.07,163.22
737,DH,835,JFK,228,1/20/2004,7800,IAD,0,2,20,N627BR,ontime,-6,206,206,1003,958,-5,13.055,163.2
738,DH,1351,JFK,228,1/20/2004,7806,IAD,0,2,20,N708BR,delayed,-3,125,125,1043,1020,-23,13.0492,163.27
739,DH,1446,JFK,228,1/20/2004,7808,IAD,0,2,20,N321UE,ontime,-5,166,166,925,907,-18,13.05,163.17
740,DH,1643,JFK,228,1/20/2004,7810,IAD,0,2,20,N308UE,ontime,5,205,205,1105,1059,-6,13.046,163.25
740,DH,1706,JFK,228,1/20/2004,7812,IAD,0,2,20,N313UE,ontime,-4,105,105,925,851,-34,13.06,163.17
740,DH,2118,JFK,228,1/20/2004,7814,IAD,0,2,20,N636BR,ontime,3,155,155,1215,1213,-2,13.0592,163.18
740,DH,1632,JFK,228,1/20/2004,7816,IAD,0,2,20,N331UE,ontime,-1,150,150,1210,1209,-1,13.04,163.18
740,DL,1514,JFK,213,1/20/2004,746,DCA,0,2,20,N926DL,delayed,-3,170,170,1230,1229,-1,13.01,163.1
740,DL,629,LGA,214,1/20/2004,1740,DCA,0,2,20,N225DL,ontime,-4,170,170,930,920,-10,13.025,163.08
740,DL,729,LGA,214,1/20/2004,1742,DCA,0,2,20,N231DN,ontime,0,160,160,920,910,-10,13.0199,163.11
740,DL,839,LGA,214,1/20/2004,1744,DCA,0,2,20,N224DA,ontime,-1,145,145,1105,1057,-8,13.02,163.1799
740,DL,929,LGA,214,1/20/2004,1746,DCA,0,2,20,N223DZ,ontime,-3,105,105,1025,1048,23,13.02,163.13
740,DL,1029,LGA,214,1/20/2004,1748,DCA,0,2,20,N225DL,ontime,-1,90,90,910,927,17,13.0292,163.08
740,DL,1129,LGA,214,1/20/2004,1750,DCA,0,2,20,N231DN,ontime,-4,70,70,850,837,-13,13.015,163.068
740,DL,1227,LGA,214,1/20/2004,1752,DCA,0,2,20,N224DA,ontime,-8,94,94,1014,954,-20,13.0199,163
740,DL,1329,LGA,214,1/20/2004,1754,DCA,0,2,20,N223DZ,ontime,-6,110,110,930,931,1,13.01,163.07
740,DL,1430,LGA,214,1/20/2004,1756,DCA,0,2,20,N225DL,ontime,-4,230,230,930,932,2,12.995,163.05
740,DL,1531,LGA,214,1/20/2004,1758,DCA,0,2,20,N231DN,ontime,0,125,125,1045,1045,0,13,163.05
740,DL,1717,LGA,214,1/20/2004,1760,DCA,0,2,20,N223DZ,delayed,-4,135,135,855,907,12,13.0086,163.03
740,DL,1731,LGA,214,1/20/2004,1762,DCA,0,2,20,N224DA,ontime,,70,70,850,,,13.0488,163.03
740,DL,1831,LGA,214,1/20/2004,1764,DCA,0,2,20,N242DL,ontime,,135,135,955,,,13.0199,163
740,DL,1930,LGA,214,1/20/2004,1766,DCA,0,2,20,N231DN,ontime,4,105,105,925,917,-8,13.03,162.99
740,DL,2029,LGA,214,1/20/2004,1768,DCA,0,2,20,N223DZ,ontime,-3,166,166,926,919,-7,13.03,162.94
740,MQ,1522,JFK,213,1/20/2004,4752,DCA,0,2,20,N805MQ,ontime,-5,78,78,858,840,-18,13.0223,162.92
740,MQ,548,JFK,213,1/20/2004,4760,DCA,0,2,20,N721MQ,ontime,-2,224,224,1024,1010,-14,13.0154,162.93
740,MQ,1823,JFK,213,1/20/2004,4784,DCA,0,2,20,N721MQ,ontime,171,271,271,1511,1801,170,13.0299,162.9215
740,MQ,653,LGA,214,1/20/2004,4952,DCA,0,2,20,N735MQ,ontime,-4,212,212,1012,1005,-7,13.02,162.88
740,MQ,759,LGA,214,1/20/2004,4954,DCA,0,2,20,N729MQ,ontime,10,126,126,946,936,-10,13.0301,162.93
740,MQ,850,LGA,214,1/20/2004,4956,DCA,0,2,20,N712MQ,ontime,-2,191,191,1051,1041,-10,13.04,162.92
740,MQ,1057,LGA,214,1/20/2004,4960,DCA,0,2,20,N727MQ,ontime,-4,173,173,933,912,-21,13.024,162.88
740,MQ,1255,LGA,214,1/20/2004,4964,DCA,0,2,20,N712MQ,ontime,11,127,127,947,950,3,13.03,162.88
740,MQ,1350,LGA,214,1/20/2004,4966,DCA,0,2,20,N701MQ,ontime,,63,63,843,,,13.04,162.88
740,MQ,1458,LGA,214,1/20/2004,4968,DCA,0,2,20,N721MQ,ontime,,48,48,828,,,13.058,162.91
740,MQ,1551,LGA,214,1/20/2004,4970,DCA,0,2,20,N702MQ,ontime,,103,103,923,,,13.055,162.89
740,MQ,2004,LGA,214,1/20/2004,4976,DCA,0,2,20,N713MQ,delayed,-7,115,115,935,855,-40,13.055,162.89
740,UA,844,LGA,229,1/20/2004,846,IAD,0,2,20,N556UA,ontime,-3,115,115,935,950,15,13.06,162.89
740,US,626,LGA,214,1/20/2004,1479,DCA,0,2,20,N769UW,ontime,17,130,130,950,1006,16,13.0557,162.9
740,US,658,LGA,214,1/20/2004,2160,DCA,0,2,20,N705UW,ontime,-12,80,80,900,837,-23,13.055,162.91
740,US,758,LGA,214,1/20/2004,2162,DCA,0,2,20,N744UW,ontime,-1,114,114,934,943,9,13.06,162.98
740,US,859,LGA,214,1/20/2004,2164,DCA,0,2,20,N722UW,ontime,3,232,232,932,925,-7,13.035,163.0299
741,US,957,LGA,214,1/20/2004,2166,DCA,0,2,20,N749UW,ontime,6,300,300,1041,1039,-2,13.0595,163.02
741,US,1055,LGA,214,1/20/2004,2168,DCA,0,2,20,N705UW,ontime,41,194,194,1155,1222,27,13.0365,162.97
741,US,1156,LGA,214,1/20/2004,2170,DCA,0,2,20,N744UW,ontime,96,56,56,837,1018,101,13.035,162.98
742,US,1258,LGA,214,1/20/2004,2172,DCA,0,2,20,N722UW,ontime,-3,129,129,851,858,7,13.0392,163.01
742,US,1357,LGA,214,1/20/2004,2174,DCA,0,2,20,N749UW,ontime,-5,163,163,1025,1013,-12,13.03,163.03
742,US,1456,LGA,214,1/20/2004,2176,DCA,0,2,20,N725UW,ontime,-4,92,92,914,856,-18,13.037,163.0072
742,US,1554,LGA,214,1/20/2004,2178,DCA,0,2,20,N744UW,ontime,199,208,208,1210,1526,196,13.049,163.04
742,US,1657,LGA,214,1/20/2004,2180,DCA,0,2,20,N722UW,ontime,16,139,139,1101,1118,17,13.06,162.99
743,US,1758,LGA,214,1/20/2004,2182,DCA,0,2,20,N749UW,ontime,28,169,169,932,955,23,13.059,163.0101
743,US,1858,LGA,214,1/20/2004,2184,DCA,0,2,20,N725UW,ontime,13,138,138,901,859,-2,13.06,163
743,US,1957,LGA,214,1/20/2004,2186,DCA,0,2,20,N744UW,ontime,-4,124,124,1047,1038,-9,13.06,163.1134
744,US,2057,LGA,214,1/20/2004,2188,DCA,0,2,20,N722UW,ontime,-5,80,80,904,907,3,13.06,163.12
744,RU,1453,EWR,169,1/20/2004,2403,BWI,0,2,20,N15983,ontime,0,224,224,1028,1037,9,13.035,163.04
745,RU,1027,EWR,169,1/20/2004,2303,BWI,0,2,20,N14920,ontime,-3,299,299,1544,1530,-14,13.04,163.06
745,RU,1723,EWR,169,1/20/2004,3372,BWI,0,2,20,N12921,delayed,8,85,85,1010,1021,11,13.045,163.03
745,RU,655,EWR,169,1/20/2004,2703,BWI,0,2,20,N13566,ontime,-4,112,112,1037,1029,-8,13.0699,163.01
745,CO,1856,EWR,199,1/20/2004,816,DCA,0,2,20,N14655,ontime,18,191,191,1156,1149,-7,13.105,163.06
745,CO,1723,EWR,199,1/20/2004,814,DCA,0,2,20,N47332,ontime,-5,269,269,1014,1003,-11,13.11,163.12
745,CO,1250,EWR,199,1/20/2004,808,DCA,0,2,20,N16607,ontime,-6,282,282,1527,1457,-30,13.12,163.12
745,CO,729,EWR,199,1/20/2004,806,DCA,0,2,20,N14628,ontime,0,278,278,1023,1019,-4,13.1292,163.11
745,DH,835,EWR,213,1/20/2004,7299,IAD,0,2,20,N637BR,ontime,-1,100,100,925,905,-20,13.13,163.07
745,DH,1700,EWR,213,1/20/2004,7302,IAD,0,2,20,N638BR,ontime,2,125,125,1050,1042,-8,13.1399,163.08
745,DH,1236,EWR,213,1/20/2004,7303,IAD,0,2,20,N638BR,ontime,-2,155,155,1120,1111,-9,13.1399,163.045
745,DH,2113,EWR,213,1/20/2004,7304,IAD,0,2,20,N663BR,ontime,0,180,180,845,832,-13,13.14,163.065
745,DH,625,EWR,213,1/20/2004,7305,IAD,0,2,20,N311UE,ontime,-1,160,160,925,926,1,13.135,163
745,DH,1426,EWR,213,1/20/2004,7307,IAD,0,2,20,N332UE,ontime,-2,165,165,930,922,-8,13.17,163.01
745,RU,1624,EWR,199,1/20/2004,2181,DCA,0,2,20,N15555,ontime,-2,240,240,945,924,-21,13.165,162.97
745,RU,2052,EWR,199,1/20/2004,2879,DCA,0,2,20,N14562,ontime,48,310,310,955,1030,35,13.1619,162.91
745,RU,1357,EWR,199,1/20/2004,2216,DCA,0,2,20,N14920,ontime,6,100,100,925,920,-5,13.1401,162.85
745,RU,1650,EWR,213,1/20/2004,2497,IAD,0,2,20,N16951,ontime,-3,75,75,900,844,-16,13.13,162.83
745,RU,638,EWR,199,1/20/2004,2761,DCA,0,2,20,N26141,ontime,0,110,110,935,931,-4,13.1508,162.915
745,RU,1855,EWR,213,1/20/2004,2385,IAD,0,2,20,N26141,ontime,-1,182,182,1047,1035,-12,13.16,162.91
745,RU,859,EWR,199,1/20/2004,2582,DCA,0,2,20,N14543,ontime,-5,269,269,1014,1020,6,13.17,162.87
745,RU,1255,EWR,213,1/20/2004,2367,IAD,0,2,20,N15555,ontime,-1,120,120,1045,1054,9,13.16,162.92
745,RU,1555,EWR,199,1/20/2004,2261,DCA,0,2,20,N11539,delayed,15,265,265,1010,952,-18,13.165,162.8864
745,RU,1456,EWR,213,1/20/2004,2156,IAD,0,2,20,N17146,ontime,2,170,170,935,941,6,13.1669,162.84
745,RU,708,EWR,213,1/20/2004,2855,IAD,0,2,20,N28518,delayed,-4,155,155,1120,1104,-16,13.16,162.81
745,OH,1455,JFK,184,1/21/2004,5935,BWI,0,3,21,N804CA,ontime,-6,195,195,1000,1004,4,13.11,162.78
745,DH,1239,LGA,229,1/21/2004,7208,IAD,0,3,21,N705BR,ontime,-8,155,155,1020,1011,-9,13.125,162.83
745,DH,1448,LGA,229,1/21/2004,7211,IAD,0,3,21,N687BR,ontime,-10,165,165,1130,1103,-27,13.13,162.83
745,DH,1714,LGA,229,1/21/2004,7215,IAD,0,3,21,N705BR,ontime,-7,132,132,957,945,-12,13.0908,162.77
745,DH,2220,LGA,229,1/21/2004,7684,IAD,0,3,21,N698BR,delayed,-5,133,133,1058,1037,-21,13.125,162.7795
745,DH,702,LGA,229,1/21/2004,7790,IAD,0,3,21,N688BR,delayed,-5,79,79,904,844,-20,13.13,162.8
745,DH,1032,LGA,229,1/21/2004,7792,IAD,0,3,21,N687BR,ontime,-2,156,156,1021,1002,-19,13.149,162.7703
745,DH,836,JFK,228,1/21/2004,7800,IAD,0,3,21,N637BR,ontime,0,283,283,1528,1522,-6,13.15,162.8
745,DH,1237,JFK,228,1/21/2004,7806,IAD,0,3,21,N656BR,ontime,-5,130,130,955,1029,34,13.155,162.79
745,DH,1504,JFK,228,1/21/2004,7808,IAD,0,3,21,N301UE,ontime,0,72,72,857,854,-3,13.1654,162.76
745,DH,1639,JFK,228,1/21/2004,7810,IAD,0,3,21,N308UE,ontime,-3,76,76,1001,939,-22,13.17,162.77
745,DH,1710,JFK,228,1/21/2004,7812,IAD,0,3,21,N333UE,ontime,40,120,120,945,1012,27,13.175,162.79
745,DH,2118,JFK,228,1/21/2004,7814,IAD,0,3,21,N688BR,ontime,-5,156,156,1021,1006,-15,13.1635,162.78
745,DH,1603,JFK,228,1/21/2004,7816,IAD,0,3,21,N321UE,ontime,-5,114,114,939,932,-7,13.185,162.7226
745,DL,1456,JFK,213,1/21/2004,746,DCA,0,3,21,N938DL,ontime,-5,216,216,1321,1306,-15,13.205,162.75
745,DL,630,LGA,214,1/21/2004,1740,DCA,0,3,21,N242DL,ontime,-4,120,120,945,948,3,13.219,162.79
745,DL,730,LGA,214,1/21/2004,1742,DCA,0,3,21,N224DA,ontime,-6,142,142,1107,1104,-3,13.209,162.79
745,DL,831,LGA,214,1/21/2004,1744,DCA,0,3,21,N231DN,ontime,-8,117,117,842,836,-6,13.1929,162.84
745,DL,931,LGA,214,1/21/2004,1746,DCA,0,3,21,N221DL,ontime,11,123,123,848,858,10,13.215,162.82
745,DL,1031,LGA,214,1/21/2004,1748,DCA,0,3,21,N242DL,ontime,-3,145,145,910,920,10,13.23,162.7999
745,DL,1131,LGA,214,1/21/2004,1750,DCA,0,3,21,N224DA,ontime,-5,187,187,1252,1238,-14,13.21,162.76
745,DL,1230,LGA,214,1/21/2004,1752,DCA,0,3,21,N3734B,ontime,-8,85,85,910,833,-37,13.1965,162.59
745,DL,1332,LGA,214,1/21/2004,1754,DCA,0,3,21,N221DL,ontime,,90,90,915,,,13.183,162.6255
745,DL,1431,LGA,214,1/21/2004,1756,DCA,0,3,21,N242DL,ontime,-2,134,134,859,903,4,13.185,162.63
745,DL,1530,LGA,214,1/21/2004,1758,DCA,0,3,21,N231DN,ontime,-3,176,176,1041,1505,,13.175,162.58
745,DL,1632,LGA,214,1/21/2004,1760,DCA,0,3,21,N3734B,delayed,11,151,151,1116,1135,19,13.159,162.56
745,DL,1730,LGA,214,1/21/2004,1762,DCA,0,3,21,N221DL,ontime,1,150,150,1115,1107,-8,13.1743,162.5766
746,DL,1828,LGA,214,1/21/2004,1764,DCA,0,3,21,N242DL,ontime,-2,164,164,1030,1031,1,13.1658,162.53
746,DL,1928,LGA,214,1/21/2004,1766,DCA,0,3,21,N231DN,ontime,2,179,179,945,954,9,13.1842,162.61
746,DL,2032,LGA,214,1/21/2004,1768,DCA,0,3,21,N225DL,ontime,-10,65,65,851,840,-11,13.205,162.59
747,MQ,1525,JFK,213,1/21/2004,4752,DCA,0,3,21,N732MQ,ontime,1,155,155,922,917,-5,13.195,162.58
748,MQ,555,JFK,213,1/21/2004,4760,DCA,0,3,21,N709MQ,ontime,-11,34,34,822,806,-16,13.205,162.605
748,MQ,1830,JFK,213,1/21/2004,4784,DCA,0,3,21,N719MQ,ontime,-7,57,57,845,835,-10,13.23,162.61
748,MQ,652,LGA,214,1/21/2004,4952,DCA,0,3,21,N704MQ,ontime,55,56,56,844,941,57,13.2201,162.52
750,MQ,753,LGA,214,1/21/2004,4954,DCA,0,3,21,N716MQ,ontime,-5,70,70,900,844,-16,13.21,162.5
750,MQ,857,LGA,214,1/21/2004,4956,DCA,0,3,21,N730MQ,ontime,19,315,315,1105,1130,25,13.23,162.47
750,MQ,1050,LGA,214,1/21/2004,4960,DCA,0,3,21,N704MQ,ontime,1,60,60,850,839,-11,13.2295,162.4934
750,MQ,1252,LGA,214,1/21/2004,4964,DCA,0,3,21,N716MQ,ontime,-5,110,110,1040,1027,-13,13.24,162.47
750,MQ,1349,LGA,214,1/21/2004,4966,DCA,0,3,21,N717MQ,ontime,1,240,240,1050,1050,0,13.2582,162.428
750,MQ,1452,LGA,214,1/21/2004,4968,DCA,0,3,21,N719MQ,ontime,-5,145,145,1115,1059,-16,13.2575,162.315
750,MQ,1556,LGA,214,1/21/2004,4970,DCA,0,3,21,N720MQ,ontime,9,274,274,1024,1023,-1,13.24,162.29
750,MQ,1653,LGA,214,1/21/2004,4972,DCA,0,3,21,N713MQ,ontime,2,172,172,942,941,-1,13.2065,162.31
750,MQ,1853,LGA,214,1/21/2004,4976,DCA,0,3,21,N723MQ,ontime,2,157,157,1027,1011,-16,13.2286,162.34
750,UA,846,LGA,229,1/21/2004,846,IAD,0,3,21,N563UA,ontime,-3,187,187,957,943,-14,13.245,162.3248
750,US,627,LGA,214,1/21/2004,1479,DCA,0,3,21,N730UW,ontime,-7,180,180,950,946,-4,13.2399,162.325
750,US,659,LGA,214,1/21/2004,2160,DCA,0,3,21,N713UW,ontime,15,205,205,1315,1356,41,13.25,162.367
750,US,759,LGA,214,1/21/2004,2162,DCA,0,3,21,N741UW,ontime,-10,190,190,1200,1150,-10,13.25,162.3598
750,US,855,LGA,214,1/21/2004,2164,DCA,0,3,21,N766UW,ontime,,85,85,915,,,13.26,162.3635
750,US,956,LGA,214,1/21/2004,2166,DCA,0,3,21,N722UW,ontime,-6,216,216,1126,1137,11,13.26,162.354
750,US,1056,LGA,214,1/21/2004,2168,DCA,0,3,21,N713UW,ontime,7,160,160,1130,1119,-11,13.21,162.34
750,US,1155,LGA,214,1/21/2004,2170,DCA,0,3,21,N741UW,ontime,-9,314,314,1604,1535,-29,13.235,162.38
750,US,1255,LGA,214,1/21/2004,2172,DCA,0,3,21,N766UW,ontime,12,166,166,1036,1025,-11,13.249,162.43
750,US,1357,LGA,214,1/21/2004,2174,DCA,0,3,21,N722UW,ontime,-6,138,138,1008,1009,1,13.249,162.4152
750,US,1456,LGA,214,1/21/2004,2176,DCA,0,3,21,N713UW,ontime,16,125,125,855,859,4,13.2499,162.43
750,US,1558,LGA,214,1/21/2004,2178,DCA,0,3,21,N741UW,ontime,-4,81,81,1011,947,-24,13.2492,162.435
750,US,1658,LGA,214,1/21/2004,2180,DCA,0,3,21,N744UW,ontime,,55,55,845,,,13.235,162.36
750,US,1803,LGA,214,1/21/2004,2182,DCA,0,3,21,N722UW,ontime,-4,96,96,926,930,4,13.24,162.33
750,US,1859,LGA,214,1/21/2004,2184,DCA,0,3,21,N713UW,ontime,-7,137,137,907,932,25,13.2565,162.32
750,US,1956,LGA,214,1/21/2004,2186,DCA,0,3,21,N741UW,ontime,-1,325,325,1115,1117,2,13.2708,162.3
750,US,2058,LGA,214,1/21/2004,2188,DCA,0,3,21,N716UW,ontime,-5,100,100,830,752,-38,13.2654,162.3192
750,RU,658,EWR,169,1/21/2004,2703,BWI,0,3,21,N14902,ontime,8,200,200,1210,1215,5,13.23,162.21
750,RU,1452,EWR,169,1/21/2004,2403,BWI,0,3,21,N14950,ontime,63,190,190,1200,1307,67,13.245,162.2
750,RU,1726,EWR,169,1/21/2004,3372,BWI,0,3,21,N14568,delayed,-4,63,63,853,905,12,13.2499,162.18
750,RU,1028,EWR,169,1/21/2004,2303,BWI,0,3,21,N12946,ontime,-8,97,97,1027,1035,8,13.201,162.05
750,CO,1727,EWR,199,1/21/2004,814,DCA,0,3,21,N12327,delayed,-2,74,74,904,859,-5,13.185,162.19
750,CO,1858,EWR,199,1/21/2004,816,DCA,0,3,21,N14601,ontime,-3,70,70,900,855,-5,13.195,162.2
750,CO,1256,EWR,199,1/21/2004,808,DCA,0,3,21,N16646,ontime,-9,76,76,1006,943,-23,13.2,162.16
751,CO,728,EWR,199,1/21/2004,806,DCA,0,3,21,N62631,ontime,44,176,176,1047,1115,28,13.2,162.23
753,DH,859,EWR,213,1/21/2004,7299,IAD,0,3,21,N311UE,ontime,-1,102,102,935,926,-9,13.2,162.1
754,DH,1702,EWR,213,1/21/2004,7302,IAD,0,3,21,N694BR,delayed,0,194,194,1208,1147,-21,13.205,162.08
754,DH,1235,EWR,213,1/21/2004,7303,IAD,0,3,21,N694BR,ontime,13,389,389,1123,1121,-2,13.21,162.115
755,DH,2145,EWR,213,1/21/2004,7304,IAD,0,3,21,N709BR,ontime,40,185,185,900,921,21,13.181,161.95
755,DH,627,EWR,213,1/21/2004,7305,IAD,0,3,21,N332UE,ontime,-10,70,70,905,901,-4,13.175,161.955
755,DH,1424,EWR,213,1/21/2004,7307,IAD,0,3,21,N332UE,ontime,58,60,60,855,952,57,13.165,161.95
755,RU,643,EWR,199,1/21/2004,2761,DCA,0,3,21,N18102,ontime,-1,145,145,1020,1010,-10,13.19,161.83
755,RU,1455,EWR,213,1/21/2004,2156,IAD,0,3,21,N16147,delayed,-1,150,150,1025,1021,-4,13.19,161.97
755,RU,2054,EWR,199,1/21/2004,2879,DCA,0,3,21,N13969,ontime,-3,170,170,945,934,-11,13.1935,161.98
755,RU,1648,EWR,199,1/21/2004,2181,DCA,0,3,21,N36915,delayed,-2,160,160,935,937,2,13.2046,162.03
755,RU,1857,EWR,213,1/21/2004,2385,IAD,0,3,21,N26141,ontime,-2,205,205,1320,1300,-20,13.199,161.97
755,RU,1520,EWR,199,1/21/2004,2261,DCA,0,3,21,N14974,delayed,0,190,190,905,851,-14,13.15,161.9292
755,RU,659,EWR,213,1/21/2004,2855,IAD,0,3,21,N18556,ontime,-1,145,145,1020,1014,-6,13.1601,161.98
755,RU,1356,EWR,199,1/21/2004,2216,DCA,0,3,21,N12946,ontime,-1,224,224,1339,1308,-31,13.19,162.01
755,RU,1654,EWR,213,1/21/2004,2497,IAD,0,3,21,N13903,ontime,18,205,205,1320,1328,8,13.1699,162.031
755,RU,1251,EWR,213,1/21/2004,2367,IAD,0,3,21,N36915,ontime,15,170,170,945,936,-9,13.165,162.02
755,RU,858,EWR,199,1/21/2004,2582,DCA,0,3,21,N16951,ontime,46,230,230,945,1034,49,13.18,162.04
755,OH,1540,JFK,184,1/22/2004,5935,BWI,0,4,22,N949CA,delayed,15,320,320,1615,1551,-24,13.16,162.02
755,DH,1641,JFK,213,1/22/2004,6155,DCA,0,4,22,N415FJ,ontime,,200,200,915,,,13.175,161.98
755,DH,1324,LGA,229,1/22/2004,7208,IAD,0,4,22,N705BR,delayed,-1,150,150,1125,1129,4,13.175,161.98
755,DH,1540,LGA,229,1/22/2004,7211,IAD,0,4,22,N624BR,delayed,-4,185,185,1200,1206,6,13.186,162.1
755,DH,1715,LGA,229,1/22/2004,7215,IAD,0,4,22,N653BR,ontime,-2,139,139,1014,957,-17,13.1701,162.085
755,DH,2114,LGA,229,1/22/2004,7684,IAD,0,4,22,N692BR,ontime,-13,127,127,1002,936,-26,13.18,162.23
755,DH,642,LGA,229,1/22/2004,7790,IAD,0,4,22,N675BR,ontime,-2,360,360,1055,1052,-3,13.1899,162.23
755,DH,1034,LGA,229,1/22/2004,7792,IAD,0,4,22,N623BR,ontime,-2,200,200,1015,1001,-14,13.2045,162.34
755,DH,830,JFK,228,1/22/2004,7800,IAD,0,4,22,N698BR,ontime,-3,239,239,1054,1057,3,13.205,162.36
755,DH,1237,JFK,228,1/22/2004,7806,IAD,0,4,22,N631BR,ontime,7,95,95,930,938,8,13.2,162.265
755,DH,1455,JFK,228,1/22/2004,7808,IAD,0,4,22,N320UE,ontime,236,115,115,850,1234,224,13.185,162.17
755,DH,1642,JFK,228,1/22/2004,7810,IAD,0,4,22,N309UE,ontime,,63,63,858,,,13.185,162.25
755,DH,1707,JFK,228,1/22/2004,7812,IAD,0,4,22,N301UE,ontime,-1,75,75,910,902,-8,13.175,162.25
755,DH,2116,JFK,228,1/22/2004,7814,IAD,0,4,22,N657BR,ontime,-7,100,100,935,926,-9,13.177,162.09
755,DH,1607,JFK,228,1/22/2004,7816,IAD,0,4,22,N324UE,ontime,-2,71,71,906,932,26,13.175,162.11
755,DL,1458,JFK,213,1/22/2004,746,DCA,0,4,22,N986DL,ontime,12,62,62,857,918,21,13.1748,162.09
755,DL,629,LGA,214,1/22/2004,1740,DCA,0,4,22,N242DL,ontime,11,39,39,834,849,15,13.18,161.9708
755,DL,729,LGA,214,1/22/2004,1742,DCA,0,4,22,N221DL,ontime,1,62,62,857,849,-8,13.22,162.06
757,DL,831,LGA,214,1/22/2004,1744,DCA,0,4,22,N231DN,ontime,-6,90,90,927,950,23,13.205,161.99
757,DL,928,LGA,214,1/22/2004,1746,DCA,0,4,22,N223DZ,ontime,0,233,233,1250,1226,-24,13.19,161.98
757,DL,1030,LGA,214,1/22/2004,1748,DCA,0,4,22,N232DZ,ontime,-15,148,148,1025,1001,-24,13.215,162.12
757,DL,1129,LGA,214,1/22/2004,1750,DCA,0,4,22,N221DL,ontime,-11,128,128,905,908,3,13.23,162.075
757,DL,1231,LGA,214,1/22/2004,1752,DCA,0,4,22,N231DN,ontime,96,52,52,849,1033,104,13.235,161.96
757,DL,1331,LGA,214,1/22/2004,1754,DCA,0,4,22,N223DZ,ontime,9,109,109,946,958,12,13.245,162.0175
758,DL,1429,LGA,214,1/22/2004,1756,DCA,0,4,22,N232DZ,delayed,-1,181,181,1059,1045,-14,13.25,162.18
758,DL,1530,LGA,214,1/22/2004,1758,DCA,0,4,22,N221DL,ontime,-2,136,136,1114,1112,-2,13.26,162.195
758,DL,1633,LGA,214,1/22/2004,1760,DCA,0,4,22,N3734B,delayed,0,147,147,1125,1114,-11,13.26,162.3
758,DL,1731,LGA,214,1/22/2004,1762,DCA,0,4,22,N231DN,delayed,18,137,137,1115,1139,24,13.26,162.23
758,DL,1831,LGA,214,1/22/2004,1764,DCA,0,4,22,N232DZ,ontime,-3,127,127,905,914,9,13.253,162.21
758,DL,1928,LGA,214,1/22/2004,1766,DCA,0,4,22,N221DL,ontime,6,199,199,1217,1242,25,13.26,162.3
759,DL,2033,LGA,214,1/22/2004,1768,DCA,0,4,22,N3734B,ontime,-7,125,125,1004,1010,6,13.26,162.35
759,MQ,1517,JFK,213,1/22/2004,4752,DCA,0,4,22,N703MQ,ontime,-5,102,102,941,927,-14,13.26,162.28
759,MQ,553,JFK,213,1/22/2004,4760,DCA,0,4,22,N838MQ,ontime,6,190,190,1109,1114,5,13.255,162.24
759,MQ,1823,JFK,213,1/22/2004,4784,DCA,0,4,22,N721MQ,ontime,-3,191,191,1110,1037,-33,13.2502,162.21
759,MQ,730,LGA,214,1/22/2004,4952,DCA,0,4,22,N814MQ,ontime,-3,168,168,1047,1021,-26,13.26,162.12
759,MQ,758,LGA,214,1/22/2004,4954,DCA,0,4,22,N739MQ,ontime,36,149,149,928,942,14,13.25,162.03
800,MQ,852,LGA,214,1/22/2004,4956,DCA,0,4,22,N728MQ,ontime,0,48,48,848,842,-6,13.2401,162.11
800,MQ,1056,LGA,214,1/22/2004,4960,DCA,0,4,22,N723MQ,ontime,-5,85,85,1025,1024,-1,13.24,162.21
