schedtime,carrier,deptime,dest,distance,date,flightnumber,origin,weather,dayweek,daymonth,tailnu,delay,DEPARTURE_DELAY,SCHEDULED_TIME,ELAPSED_TIME,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY
750,US,627,LGA,214,1/21/2004,1479,DCA,0,3,21,N730UW,ontime,-7,180,180,950,946,-4
750,US,659,LGA,214,1/21/2004,2160,DCA,0,3,21,N713UW,ontime,15,205,205,1315,1356,41
750,US,759,LGA,214,1/21/2004,2162,DCA,0,3,21,N741UW,ontime,-10,190,190,1200,1150,-10
750,US,855,LGA,214,1/21/2004,2164,DCA,0,3,21,N766UW,ontime,2,85,85,915,,
750,US,956,LGA,214,1/21/2004,2166,DCA,0,3,21,N722UW,ontime,-6,216,216,1126,1137,11
750,US,1056,LGA,214,1/21/2004,2168,DCA,0,3,21,N713UW,ontime,7,160,160,1130,1119,-11
750,US,1155,LGA,214,1/21/2004,2170,DCA,0,3,21,N741UW,ontime,-9,314,314,1604,1535,-29
750,US,1255,LGA,214,1/21/2004,2172,DCA,0,3,21,N766UW,ontime,12,166,166,1036,1025,-11
750,US,1357,LGA,214,1/21/2004,2174,DCA,0,3,21,N722UW,ontime,-6,138,138,1008,1009,1
750,US,1456,LGA,214,1/21/2004,2176,DCA,0,3,21,N713UW,ontime,16,125,125,855,859,4
750,US,1558,LGA,214,1/21/2004,2178,DCA,0,3,21,N741UW,ontime,-4,81,81,1011,947,-24
750,US,1658,LGA,214,1/21/2004,2180,DCA,0,3,21,N744UW,ontime,3,55,55,845,,
750,US,1803,LGA,214,1/21/2004,2182,DCA,0,3,21,N722UW,ontime,-4,96,96,926,930,4
750,US,1859,LGA,214,1/21/2004,2184,DCA,0,3,21,N713UW,ontime,-7,137,137,907,932,25
750,US,1956,LGA,214,1/21/2004,2186,DCA,0,3,21,N741UW,ontime,-1,325,325,1115,1117,2
750,US,2058,LGA,214,1/21/2004,2188,DCA,0,3,21,N716UW,ontime,-5,100,100,830,752,-38
750,RU,658,EWR,169,1/21/2004,2703,BWI,0,3,21,N14902,ontime,8,200,200,1210,1215,5
750,RU,1452,EWR,169,1/21/2004,2403,BWI,0,3,21,N14950,ontime,63,190,190,1200,1307,67
750,RU,1726,EWR,169,1/21/2004,3372,BWI,0,3,21,N14568,delayed,-4,63,63,853,905,12
750,RU,1028,EWR,169,1/21/2004,2303,BWI,0,3,21,N12946,ontime,-8,97,97,1027,1035,8
750,CO,1727,EWR,199,1/21/2004,814,DCA,0,3,21,N12327,delayed,-2,74,74,904,859,-5
750,CO,1858,EWR,199,1/21/2004,816,DCA,0,3,21,N14601,ontime,-3,70,70,900,855,-5
750,CO,1256,EWR,199,1/21/2004,808,DCA,0,3,21,N16646,ontime,-9,76,76,1006,943,-23
751,CO,728,EWR,199,1/21/2004,806,DCA,0,3,21,N62631,ontime,44,176,176,1047,1115,28
753,DH,859,EWR,213,1/21/2004,7299,IAD,0,3,21,N311UE,ontime,-1,102,102,935,926,-9
754,DH,1702,EWR,213,1/21/2004,7302,IAD,0,3,21,N694BR,delayed,0,194,194,1208,1147,-21
754,DH,1235,EWR,213,1/21/2004,7303,IAD,0,3,21,N694BR,ontime,13,389,389,1123,1121,-2
755,DH,2145,EWR,213,1/21/2004,7304,IAD,0,3,21,N709BR,ontime,40,185,185,900,921,21
755,DH,627,EWR,213,1/21/2004,7305,IAD,0,3,21,N332UE,ontime,-10,70,70,905,901,-4
755,DH,1424,EWR,213,1/21/2004,7307,IAD,0,3,21,N332UE,ontime,58,60,60,855,952,57
755,RU,643,EWR,199,1/21/2004,2761,DCA,0,3,21,N18102,ontime,-1,145,145,1020,1010,-10
755,RU,1455,EWR,213,1/21/2004,2156,IAD,0,3,21,N16147,delayed,-1,150,150,1025,1021,-4
755,RU,2054,EWR,199,1/21/2004,2879,DCA,0,3,21,N13969,ontime,-3,170,170,945,934,-11
755,RU,1648,EWR,199,1/21/2004,2181,DCA,0,3,21,N36915,delayed,-2,160,160,935,937,2
755,RU,1857,EWR,213,1/21/2004,2385,IAD,0,3,21,N26141,ontime,-2,205,205,1320,1300,-20
755,RU,1520,EWR,199,1/21/2004,2261,DCA,0,3,21,N14974,delayed,0,190,190,905,851,-14
755,RU,659,EWR,213,1/21/2004,2855,IAD,0,3,21,N18556,ontime,-1,145,145,1020,1014,-6
755,RU,1356,EWR,199,1/21/2004,2216,DCA,0,3,21,N12946,ontime,-1,224,224,1339,1308,-31
755,RU,1654,EWR,213,1/21/2004,2497,IAD,0,3,21,N13903,ontime,18,205,205,1320,1328,8
755,RU,1251,EWR,213,1/21/2004,2367,IAD,0,3,21,N36915,ontime,15,170,170,945,936,-9
755,RU,858,EWR,199,1/21/2004,2582,DCA,0,3,21,N16951,ontime,46,230,230,945,1034,49
755,OH,1540,JFK,184,1/22/2004,5935,BWI,0,4,22,N949CA,delayed,15,320,320,1615,1551,-24
755,DH,1641,JFK,213,1/22/2004,6155,DCA,0,4,22,N415FJ,ontime,,200,200,915,,
755,DH,1324,LGA,229,1/22/2004,7208,IAD,0,4,22,N705BR,delayed,-1,150,150,1125,1129,4
755,DH,1540,LGA,229,1/22/2004,7211,IAD,0,4,22,N624BR,delayed,-4,185,185,1200,1206,6
755,DH,1715,LGA,229,1/22/2004,7215,IAD,0,4,22,N653BR,ontime,-2,139,139,1014,957,-17
755,DH,2114,LGA,229,1/22/2004,7684,IAD,0,4,22,N692BR,ontime,-13,127,127,1002,936,-26
755,DH,642,LGA,229,1/22/2004,7790,IAD,0,4,22,N675BR,ontime,-2,360,360,1055,1052,-3
755,DH,1034,LGA,229,1/22/2004,7792,IAD,0,4,22,N623BR,ontime,-2,200,200,1015,1001,-14
755,DH,830,JFK,228,1/22/2004,7800,IAD,0,4,22,N698BR,ontime,-3,239,239,1054,1057,3
755,DH,1237,JFK,228,1/22/2004,7806,IAD,0,4,22,N631BR,ontime,7,95,95,930,938,8
755,DH,1455,JFK,228,1/22/2004,7808,IAD,0,4,22,N320UE,ontime,236,115,115,850,1234,224
755,DH,1642,JFK,228,1/22/2004,7810,IAD,0,4,22,N309UE,ontime,,63,63,858,,
755,DH,1707,JFK,228,1/22/2004,7812,IAD,0,4,22,N301UE,ontime,-1,75,75,910,902,-8
755,DH,2116,JFK,228,1/22/2004,7814,IAD,0,4,22,N657BR,ontime,-7,100,100,935,926,-9
755,DH,1607,JFK,228,1/22/2004,7816,IAD,0,4,22,N324UE,ontime,-2,71,71,906,932,26
755,DL,1458,JFK,213,1/22/2004,746,DCA,0,4,22,N986DL,ontime,12,62,62,857,918,21
755,DL,629,LGA,214,1/22/2004,1740,DCA,0,4,22,N242DL,ontime,11,39,39,834,849,15
755,DL,729,LGA,214,1/22/2004,1742,DCA,0,4,22,N221DL,ontime,1,62,62,857,849,-8
757,DL,831,LGA,214,1/22/2004,1744,DCA,0,4,22,N231DN,ontime,-6,90,90,927,950,23
757,DL,928,LGA,214,1/22/2004,1746,DCA,0,4,22,N223DZ,ontime,0,233,233,1250,1226,-24
757,DL,1030,LGA,214,1/22/2004,1748,DCA,0,4,22,N232DZ,ontime,-15,148,148,1025,1001,-24
757,DL,1129,LGA,214,1/22/2004,1750,DCA,0,4,22,N221DL,ontime,-11,128,128,905,908,3
757,DL,1231,LGA,214,1/22/2004,1752,DCA,0,4,22,N231DN,ontime,96,52,52,849,1033,104
757,DL,1331,LGA,214,1/22/2004,1754,DCA,0,4,22,N223DZ,ontime,9,109,109,946,958,12
758,DL,1429,LGA,214,1/22/2004,1756,DCA,0,4,22,N232DZ,delayed,-1,181,181,1059,1045,-14
758,DL,1530,LGA,214,1/22/2004,1758,DCA,0,4,22,N221DL,ontime,-2,136,136,1114,1112,-2
758,DL,1633,LGA,214,1/22/2004,1760,DCA,0,4,22,N3734B,delayed,0,147,147,1125,1114,-11
758,DL,1731,LGA,214,1/22/2004,1762,DCA,0,4,22,N231DN,delayed,18,137,137,1115,1139,24
758,DL,1831,LGA,214,1/22/2004,1764,DCA,0,4,22,N232DZ,ontime,-3,127,127,905,914,9
758,DL,1928,LGA,214,1/22/2004,1766,DCA,0,4,22,N221DL,ontime,6,199,199,1217,1242,25
759,DL,2033,LGA,214,1/22/2004,1768,DCA,0,4,22,N3734B,ontime,-7,125,125,1004,1010,6
759,MQ,1517,JFK,213,1/22/2004,4752,DCA,0,4,22,N703MQ,ontime,-5,102,102,941,927,-14
759,MQ,553,JFK,213,1/22/2004,4760,DCA,0,4,22,N838MQ,ontime,6,190,190,1109,1114,5
759,MQ,1823,JFK,213,1/22/2004,4784,DCA,0,4,22,N721MQ,ontime,-3,191,191,1110,1037,-33
759,MQ,730,LGA,214,1/22/2004,4952,DCA,0,4,22,N814MQ,ontime,-3,168,168,1047,1021,-26
759,MQ,758,LGA,214,1/22/2004,4954,DCA,0,4,22,N739MQ,ontime,36,149,149,928,942,14
800,MQ,852,LGA,214,1/22/2004,4956,DCA,0,4,22,N728MQ,ontime,0,48,48,848,842,-6
800,MQ,1056,LGA,214,1/22/2004,4960,DCA,0,4,22,N723MQ,ontime,-5,85,85,1025,1024,-1
800,MQ,1255,LGA,214,1/22/2004,4964,DCA,0,4,22,N735MQ,ontime,9,91,91,931,930,-1
800,MQ,1359,LGA,214,1/22/2004,4966,DCA,0,4,22,N731MQ,ontime,12,212,212,1032,1046,14
800,MQ,1459,LGA,214,1/22/2004,4968,DCA,0,4,22,N701MQ,ontime,-1,268,268,1028,1041,13
800,MQ,1559,LGA,214,1/22/2004,4970,DCA,0,4,22,N727MQ,ontime,0,335,335,1035,1029,-6
800,MQ,1652,LGA,214,1/22/2004,4972,DCA,0,4,22,N814MQ,ontime,0,146,146,1026,1018,-8
800,MQ,1854,LGA,214,1/22/2004,4976,DCA,0,4,22,N739MQ,ontime,1,142,142,1022,1024,2
800,UA,847,LGA,229,1/22/2004,846,IAD,0,4,22,N558UA,ontime,-5,159,159,1039,1024,-15
800,US,625,LGA,214,1/22/2004,1479,DCA,0,4,22,N764UW,ontime,-4,304,304,1004,930,-34
800,US,654,LGA,214,1/22/2004,2160,DCA,0,4,22,N708UW,ontime,-2,100,100,940,949,9
800,US,754,LGA,214,1/22/2004,2162,DCA,0,4,22,N713UW,ontime,-4,105,105,945,915,-30
800,US,857,LGA,214,1/22/2004,2164,DCA,0,4,22,N714UW,ontime,2,70,70,910,904,-6
800,US,955,LGA,214,1/22/2004,2166,DCA,0,4,22,N762UW,ontime,-6,330,330,1630,1559,-31
800,US,1055,LGA,214,1/22/2004,2168,DCA,0,4,22,N708UW,ontime,-1,80,80,920,914,-6
800,US,1153,LGA,214,1/22/2004,2170,DCA,0,4,22,N713UW,ontime,-8,300,300,1600,1538,-22
800,US,1255,LGA,214,1/22/2004,2172,DCA,0,4,22,N714UW,ontime,-1,240,240,1000,944,-16
800,US,1355,LGA,214,1/22/2004,2174,DCA,0,4,22,N762UW,ontime,-4,185,185,1105,1058,-7
800,US,1456,LGA,214,1/22/2004,2176,DCA,0,4,22,N708UW,ontime,-2,165,165,1145,1113,-32
800,US,1559,LGA,214,1/22/2004,2178,DCA,0,4,22,N713UW,ontime,0,280,280,940,921,-19
800,US,1658,LGA,214,1/22/2004,2180,DCA,0,4,22,N714UW,ontime,-11,105,105,1045,1029,-16
800,US,1759,LGA,214,1/22/2004,2182,DCA,0,4,22,N762UW,ontime,-2,210,210,1330,1317,-13
800,US,1900,LGA,214,1/22/2004,2184,DCA,0,4,22,N713UW,ontime,-8,65,65,1005,953,-12
800,US,2011,LGA,214,1/22/2004,2186,DCA,0,4,22,N714UW,ontime,-4,105,105,945,920,-25
800,US,2139,LGA,214,1/22/2004,2188,DCA,0,4,22,N762UW,delayed,-1,140,140,1120,1108,-12
800,RU,658,EWR,169,1/22/2004,2703,BWI,0,4,22,N11535,ontime,-1,75,75,915,935,20
800,RU,1030,EWR,169,1/22/2004,2303,BWI,0,4,22,N13124,ontime,-4,90,90,930,910,-20
800,RU,1450,EWR,169,1/22/2004,2403,BWI,0,4,22,N14991,ontime,-3,185,185,1105,1050,-15
800,RU,1803,EWR,169,1/22/2004,3372,BWI,0,4,22,N13935,delayed,-6,105,105,945,934,-11
800,CO,1258,EWR,199,1/22/2004,808,DCA,0,4,22,N16607,ontime,-5,175,175,1055,1045,-10
800,CO,729,EWR,199,1/22/2004,806,DCA,0,4,22,N17663,ontime,2,65,65,905,909,4
800,CO,1855,EWR,199,1/22/2004,816,DCA,0,4,22,N17644,ontime,-7,154,154,1034,1020,-14
800,CO,1721,EWR,199,1/22/2004,814,DCA,0,4,22,N27733,delayed,-1,250,250,1410,1342,-28
800,DH,831,EWR,213,1/22/2004,7299,IAD,0,4,22,N634BR,ontime,0,157,157,1137,1152,15
800,DH,1706,EWR,213,1/22/2004,7302,IAD,0,4,22,N627BR,ontime,9,410,410,1150,1140,-10
800,DH,1249,EWR,213,1/22/2004,7303,IAD,0,4,22,N627BR,ontime,14,162,162,1142,1145,3
800,DH,2116,EWR,213,1/22/2004,7304,IAD,0,4,22,N703BR,ontime,0,129,129,1109,1048,-21
800,DH,624,EWR,213,1/22/2004,7305,IAD,0,4,22,N315UE,ontime,-2,93,93,833,824,-9
800,DH,1425,EWR,213,1/22/2004,7307,IAD,0,4,22,N331UE,ontime,-9,141,141,1121,1100,-21
800,RU,1356,EWR,199,1/22/2004,2216,DCA,0,4,22,N13935,ontime,-8,125,125,1005,949,-16
800,RU,1522,EWR,199,1/22/2004,2261,DCA,0,4,22,N14568,ontime,25,135,135,1115,1150,35
800,RU,1627,EWR,199,1/22/2004,2181,DCA,0,4,22,N13969,ontime,-5,400,400,1140,1228,48
800,RU,1307,EWR,213,1/22/2004,2692,IAD,0,4,22,N14514,ontime,1,175,175,955,957,2
800,RU,641,EWR,199,1/22/2004,2761,DCA,0,4,22,N13970,ontime,63,165,165,1145,1303,78
800,RU,1451,EWR,213,1/22/2004,2156,IAD,0,4,22,N34111,ontime,-1,292,292,1552,1539,-13
800,RU,1656,EWR,213,1/22/2004,2497,IAD,0,4,22,N16918,ontime,-8,120,120,1000,954,-6
800,RU,655,EWR,213,1/22/2004,2855,IAD,0,4,22,N18102,ontime,-5,235,235,1255,1235,-20
800,RU,1850,EWR,213,1/22/2004,2385,IAD,0,4,22,N25134,ontime,7,175,175,1255,1246,-9
800,RU,2052,EWR,199,1/22/2004,2879,DCA,0,4,22,N14543,ontime,41,110,110,950,1011,21
800,RU,854,EWR,199,1/22/2004,2582,DCA,0,4,22,N14543,ontime,78,145,145,925,1043,78
800,OH,1622,JFK,184,1/23/2004,5935,BWI,0,5,23,N430CA,delayed,-1,350,350,1050,1052,2
800,DH,1640,JFK,213,1/23/2004,6155,DCA,0,5,23,N423FJ,ontime,86,90,90,930,1104,94
800,DH,1239,LGA,229,1/23/2004,7208,IAD,0,5,23,N653BR,delayed,-3,160,160,1140,1128,-12
800,DH,1715,LGA,229,1/23/2004,7215,IAD,0,5,23,N705BR,ontime,-4,180,180,1200,1221,21
800,DH,109,LGA,229,1/23/2004,7684,IAD,0,5,23,N668BR,delayed,-1,280,280,1540,1529,-11
800,DH,634,LGA,229,1/23/2004,7790,IAD,0,5,23,N626BR,ontime,-4,205,205,1225,1246,21
800,DH,1048,LGA,229,1/23/2004,7792,IAD,0,5,23,N693BR,ontime,-3,180,180,1300,1250,-10
800,DH,832,JFK,228,1/23/2004,7800,IAD,0,5,23,N692BR,ontime,128,210,210,930,1139,129
800,DH,1236,JFK,228,1/23/2004,7806,IAD,0,5,23,N634BR,ontime,-4,360,360,1100,1037,-23
800,DH,1458,JFK,228,1/23/2004,7808,IAD,0,5,23,N320UE,ontime,9,309,309,1609,1548,-21
800,DH,1642,JFK,228,1/23/2004,7810,IAD,0,5,23,N321UE,ontime,-3,279,279,1039,1012,-27
800,DH,1706,JFK,228,1/23/2004,7812,IAD,0,5,23,N308UE,ontime,-12,100,100,940,938,-2
800,DH,2120,JFK,228,1/23/2004,7814,IAD,0,5,23,N631BR,ontime,2,235,235,1055,1033,-22
800,DH,1609,JFK,228,1/23/2004,7816,IAD,0,5,23,N332UE,ontime,7,124,124,1004,1005,1
800,DL,1456,JFK,213,1/23/2004,746,DCA,0,5,23,N937DL,ontime,-8,174,174,1054,1049,-5
800,DL,627,LGA,214,1/23/2004,1740,DCA,0,5,23,N232DZ,ontime,-12,175,175,1055,1023,-32
800,DL,726,LGA,214,1/23/2004,1742,DCA,0,5,23,N231DN,ontime,-8,122,122,1002,948,-14
800,DL,828,LGA,214,1/23/2004,1744,DCA,0,5,23,N225DL,ontime,-9,180,180,1000,943,-17
800,DL,928,LGA,214,1/23/2004,1746,DCA,0,5,23,N241DL,ontime,-5,274,274,1034,1041,7
800,DL,1029,LGA,214,1/23/2004,1748,DCA,0,5,23,N232DZ,ontime,-6,191,191,1011,941,-30
800,DL,1128,LGA,214,1/23/2004,1750,DCA,0,5,23,N231DN,ontime,-3,60,60,900,902,2
800,DL,1229,LGA,214,1/23/2004,1752,DCA,0,5,23,N225DL,ontime,1,191,191,1111,1051,-20
800,DL,1428,LGA,214,1/23/2004,1756,DCA,0,5,23,N232DZ,ontime,-3,395,395,1135,1131,-4
800,DL,1529,LGA,214,1/23/2004,1758,DCA,0,5,23,N231DN,ontime,0,329,329,1629,1623,-6
800,DL,1631,LGA,214,1/23/2004,1760,DCA,0,5,23,N3734B,ontime,-5,76,76,916,914,-2
800,DL,1732,LGA,214,1/23/2004,1762,DCA,0,5,23,N225DL,ontime,-8,158,158,1038,1019,-19
800,DL,1829,LGA,214,1/23/2004,1764,DCA,0,5,23,N232DZ,ontime,-10,72,72,912,905,-7
800,DL,1929,LGA,214,1/23/2004,1766,DCA,0,5,23,N231DN,ontime,-6,221,221,1241,1201,-40
800,DL,2028,LGA,214,1/23/2004,1768,DCA,0,5,23,N3734B,ontime,-1,181,181,1101,1054,-7
800,MQ,1530,JFK,213,1/23/2004,4752,DCA,0,5,23,N841MQ,delayed,-3,157,157,1037,1027,-10
800,MQ,553,JFK,213,1/23/2004,4760,DCA,0,5,23,N730MQ,ontime,-7,191,191,1111,1046,-25
800,MQ,1827,JFK,213,1/23/2004,4784,DCA,0,5,23,N727MQ,ontime,58,142,142,1022,1117,55
800,MQ,655,LGA,214,1/23/2004,4952,DCA,0,5,23,N707MQ,ontime,-6,207,207,1027,1029,2
800,MQ,755,LGA,214,1/23/2004,4954,DCA,0,5,23,N731MQ,ontime,-7,246,246,1106,1102,-4
800,MQ,850,LGA,214,1/23/2004,4956,DCA,0,5,23,N701MQ,ontime,-1,117,117,1057,1046,-11
800,MQ,1047,LGA,214,1/23/2004,4960,DCA,0,5,23,N727MQ,ontime,-5,171,171,1051,1036,-15
800,MQ,1253,LGA,214,1/23/2004,4964,DCA,0,5,23,N701MQ,delayed,-6,124,124,1004,942,-22
800,MQ,1358,LGA,214,1/23/2004,4966,DCA,0,5,23,N702MQ,ontime,0,237,237,1057,1043,-14
800,MQ,1655,LGA,214,1/23/2004,4972,DCA,0,5,23,N726MQ,ontime,-2,207,207,1027,1014,-13
800,MQ,1858,LGA,214,1/23/2004,4976,DCA,0,5,23,N738MQ,ontime,-5,176,176,1256,1247,-9
800,UA,853,LGA,229,1/23/2004,846,IAD,0,5,23,N517UA,ontime,13,208,208,1228,1228,0
800,US,626,LGA,214,1/23/2004,1479,DCA,0,5,23,N725UW,ontime,38,117,117,1057,1116,19
800,US,656,LGA,214,1/23/2004,2160,DCA,0,5,23,N765UW,ontime,-1,110,110,950,937,-13
800,US,757,LGA,214,1/23/2004,2162,DCA,0,5,23,N762UW,ontime,0,204,204,1124,1103,-21
800,US,855,LGA,214,1/23/2004,2164,DCA,0,5,23,N768UW,ontime,-2,163,163,1043,1034,-9
800,US,956,LGA,214,1/23/2004,2166,DCA,0,5,23,N715UW,ontime,-2,194,194,1114,1047,-27
800,US,1057,LGA,214,1/23/2004,2168,DCA,0,5,23,N765UW,ontime,35,203,203,1023,1050,27
800,US,1157,LGA,214,1/23/2004,2170,DCA,0,5,23,N762UW,ontime,0,285,285,1045,1042,-3
800,US,1259,LGA,214,1/23/2004,2172,DCA,0,5,23,N768UW,delayed,-6,185,185,1105,1057,-8
800,US,1355,LGA,214,1/23/2004,2174,DCA,0,5,23,N715UW,ontime,-4,209,209,1129,1102,-27
800,US,1502,LGA,214,1/23/2004,2176,DCA,0,5,23,N765UW,ontime,0,185,185,1305,1248,-17
800,US,1659,LGA,214,1/23/2004,2180,DCA,0,5,23,N768UW,ontime,-3,232,232,1352,1340,-12
800,US,1759,LGA,214,1/23/2004,2182,DCA,0,5,23,N715UW,ontime,-2,182,182,1102,1112,10
800,US,1859,LGA,214,1/23/2004,2184,DCA,0,5,23,N765UW,ontime,20,187,187,1207,1210,3
800,US,1958,LGA,214,1/23/2004,2186,DCA,0,5,23,N762UW,ontime,-5,201,201,1121,1057,-24
800,US,2055,LGA,214,1/23/2004,2188,DCA,0,5,23,N768UW,ontime,-2,153,153,1033,1033,0
800,RU,1449,EWR,169,1/23/2004,2403,BWI,0,5,23,N12946,delayed,-1,132,132,1012,1000,-12
800,RU,1032,EWR,169,1/23/2004,2303,BWI,0,5,23,N16546,ontime,-4,130,130,910,902,-8
800,RU,1726,EWR,169,1/23/2004,3372,BWI,0,5,23,N21129,ontime,15,75,75,915,922,7
800,RU,654,EWR,169,1/23/2004,2703,BWI,0,5,23,N14959,ontime,-9,200,200,1020,1016,-4
800,CO,1731,EWR,199,1/23/2004,814,DCA,0,5,23,N63305,ontime,-5,84,84,924,957,33
800,CO,1254,EWR,199,1/23/2004,808,DCA,0,5,23,N17620,ontime,-2,159,159,939,913,-26
800,CO,728,EWR,199,1/23/2004,806,DCA,0,5,23,N15659,ontime,10,325,325,1525,1513,-12
800,CO,1849,EWR,199,1/23/2004,816,DCA,0,5,23,N13665,delayed,-10,400,400,1140,1144,4
800,DH,833,EWR,213,1/23/2004,7299,IAD,0,5,23,N686BR,ontime,-6,43,43,843,839,-4
800,DH,1820,EWR,213,1/23/2004,7302,IAD,0,5,23,N680BR,delayed,-7,37,37,837,833,-4
800,DH,1235,EWR,213,1/23/2004,7303,IAD,0,5,23,N680BR,ontime,5,138,138,1018,,
800,DH,2239,EWR,213,1/23/2004,7304,IAD,0,5,23,N654BR,delayed,-2,95,95,835,823,-12
800,DH,626,EWR,213,1/23/2004,7305,IAD,0,5,23,N333UE,ontime,-3,140,140,1120,1134,14
800,DH,1427,EWR,213,1/23/2004,7307,IAD,0,5,23,N301UE,ontime,-5,70,70,910,935,25
800,RU,2054,EWR,199,1/23/2004,2879,DCA,0,5,23,N14991,ontime,7,143,143,1123,,
800,RU,1629,EWR,199,1/23/2004,2181,DCA,0,5,23,N26549,ontime,4,108,108,948,,
800,RU,700,EWR,213,1/23/2004,2855,IAD,0,5,23,N11539,ontime,3,43,43,843,,
800,RU,641,EWR,199,1/23/2004,2761,DCA,0,5,23,N14993,ontime,-5,85,85,925,,
800,RU,1451,EWR,213,1/23/2004,2156,IAD,0,5,23,N14143,ontime,1,160,160,940,955,15
800,RU,1851,EWR,213,1/23/2004,2385,IAD,0,5,23,N17108,ontime,15,145,145,1025,1043,18
800,RU,1252,EWR,213,1/23/2004,2692,IAD,0,5,23,N16502,ontime,-8,178,178,1258,1251,-7
800,RU,1528,EWR,199,1/23/2004,2261,DCA,0,5,23,N34111,delayed,-10,54,54,854,841,-13
800,RU,1657,EWR,213,1/23/2004,2497,IAD,0,5,23,N12569,ontime,180,96,96,936,1235,179
800,RU,901,EWR,199,1/23/2004,2582,DCA,0,5,23,N15926,ontime,-2,247,247,1007,1112,65
800,RU,1356,EWR,199,1/23/2004,2216,DCA,0,5,23,N16546,ontime,-2,185,185,1005,930,-35
800,OH,1455,JFK,184,1/24/2004,5935,BWI,0,6,24,N442CA,ontime,30,115,115,855,933,38
800,DH,1633,JFK,213,1/24/2004,6155,DCA,0,6,24,N428FJ,ontime,-4,50,50,850,838,-12
800,DH,1240,LGA,229,1/24/2004,7208,IAD,0,6,24,N693BR,ontime,0,111,111,1051,1035,-16
800,DH,1711,LGA,229,1/24/2004,7215,IAD,0,6,24,N647BR,ontime,-4,185,185,1005,945,-20
800,DH,2119,LGA,229,1/24/2004,7684,IAD,0,6,24,N635BR,ontime,89,55,55,855,1013,78
800,DH,832,JFK,228,1/24/2004,7800,IAD,0,6,24,N668BR,ontime,2,56,56,856,,
800,DH,1305,JFK,228,1/24/2004,7806,IAD,0,6,24,N634BR,ontime,-2,90,90,930,922,-8
800,DH,1644,JFK,228,1/24/2004,7810,IAD,0,6,24,N313UE,ontime,59,150,150,930,1011,41
801,DH,1715,JFK,228,1/24/2004,7812,IAD,0,6,24,N312UE,delayed,-3,213,213,1034,1025,-9
801,DH,2125,JFK,228,1/24/2004,7814,IAD,0,6,24,N628BR,ontime,-5,108,108,1049,1044,-5
802,DH,1751,JFK,228,1/24/2004,7818,IAD,0,6,24,N321UE,ontime,26,372,372,1114,1115,1
802,DL,1511,JFK,213,1/24/2004,746,DCA,0,6,24,N913DL,delayed,3,176,176,958,957,-1
802,DL,730,LGA,214,1/24/2004,1742,DCA,0,6,24,N232DZ,ontime,3,153,153,1135,1153,18
802,DL,829,LGA,214,1/24/2004,1744,DCA,0,6,24,N225DL,ontime,-2,128,128,1010,1000,-10
802,DL,1028,LGA,214,1/24/2004,1748,DCA,0,6,24,N231DN,ontime,-5,133,133,1015,1033,18
803,DL,1230,LGA,214,1/24/2004,1752,DCA,0,6,24,N225DL,ontime,-8,145,145,1128,1105,-23
804,DL,1428,LGA,214,1/24/2004,1756,DCA,0,6,24,N231DN,ontime,1,155,155,939,934,-5
804,DL,1630,LGA,214,1/24/2004,1760,DCA,0,6,24,N225DL,ontime,-12,81,81,925,911,-14
804,DL,1829,LGA,214,1/24/2004,1764,DCA,0,6,24,N231DN,ontime,-5,191,191,1115,1109,-6
804,DL,2031,LGA,214,1/24/2004,1768,DCA,0,6,24,N225DL,ontime,17,132,132,1116,1130,14
804,MQ,1525,JFK,213,1/24/2004,4752,DCA,0,6,24,N736MQ,ontime,19,172,172,1256,1320,24
805,MQ,550,JFK,213,1/24/2004,4760,DCA,0,6,24,N703MQ,ontime,-2,135,135,1020,1036,16
805,MQ,1812,JFK,213,1/24/2004,4784,DCA,0,6,24,N727MQ,ontime,-4,130,130,1015,1025,10
805,MQ,931,LGA,214,1/24/2004,4956,DCA,0,6,24,N711MQ,delayed,0,123,123,1008,1033,25
805,MQ,1319,LGA,214,1/24/2004,4964,DCA,0,6,24,N700MQ,ontime,1,135,135,920,917,-3
805,UA,849,LGA,229,1/24/2004,846,IAD,0,6,24,N565UA,ontime,-8,95,95,940,921,-19
805,US,657,LGA,214,1/24/2004,2160,DCA,0,6,24,N754UW,ontime,-3,85,85,930,921,-9
805,US,919,LGA,214,1/24/2004,2164,DCA,0,6,24,N763UW,ontime,-4,95,95,940,925,-15
805,US,1058,LGA,214,1/24/2004,2168,DCA,0,6,24,N754UW,ontime,-9,190,190,915,859,-16
805,US,1259,LGA,214,1/24/2004,2172,DCA,0,6,24,N763UW,ontime,-9,95,95,940,930,-10
805,US,1457,LGA,214,1/24/2004,2176,DCA,0,6,24,N754UW,ontime,1,175,175,1000,957,-3
805,US,1656,LGA,214,1/24/2004,2180,DCA,0,6,24,N763UW,ontime,0,195,195,1220,1202,-18
805,US,1854,LGA,214,1/24/2004,2184,DCA,0,6,24,N754UW,ontime,-6,130,130,915,909,-6
805,RU,1453,EWR,169,1/24/2004,2229,BWI,0,6,24,N14945,ontime,7,120,120,1105,,
805,RU,1715,EWR,169,1/24/2004,3372,BWI,0,6,24,N16927,ontime,-2,160,160,945,919,-26
805,RU,654,EWR,169,1/24/2004,2703,BWI,0,6,24,N12996,delayed,0,246,246,1011,1042,31
